comment_text,label,is_test
or any historical fact concerning current Armenia pertaining Wikiprojects Keep your pathetic winking marks to your antiturkish ass Dont delete talk page entries fucking asshole You dont have to make yourself obvious as a criminial on the loose Are not you supposed to be pimping your mother in LA downtown at this time of the night normally,1,0
LOL LOL Seriously BryanFromPalatine My IP resolves to Cologne Germany where I happen to reside I use no sockpuppets and when I edit per IP which I do mainly because its faster without all the monobook CSS gadgets whenever I remember to I include my only active username with the signature But please dont let me keep you from wasting your meagre brain ressources I just fucked my hot girlfriend for two hours she came times me just times life is unfair so Im really calm as a Hindu cow I laugh in your face POV pushing encyclopediaharming moron Everyme logged out,1,0
Recent You just a pussy,1,0
picking on a year old soooo sad Just shut up okayIm only years old I just wanted to have a little fun captain buzz kill I guess you never had a life when you were young that was probably like years old LOL None yo beez nas,1,0
Once again Im SO glad that Wikipedia is not biased or filled with retarded children,1,0
YOUR ARE FUCKING GAY WAD I fucked your mum OH WAIT YOUR GAY YOU DONT HAVE A MOM HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA LOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOL CUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTI fucked your mum OH WAIT YOUR GAY YOU DONT HAVE A MOM HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA LOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOL CUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTI fucked your mum OH WAIT YOUR GAY YOU DONT HAVE A MOM HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA LOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOL CUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTI fucked your mum OH WAIT YOUR GAY YOU DONT HAVE A MOM HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA LOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOL CUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTI fucked your mum OH WAIT YOUR GAY YOU DONT HAVE A MOM HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA LOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOL CUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTI fucked your mum OH WAIT YOUR GAY YOU DONT HAVE A MOM HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA LOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOL CUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCUNTCU,1,0
Aaron Swartz Stop fucking reverting my goddamn edits I think Aaron Swartz is a dumbass and he should have been killed a long time ago I know where you live I WILL KILL YOU IF YOU REVERT ANY MORE PAGES,1,0
Why the hell did you fucking write that I can vandalize Wikipedia whenever I want,1,0
My side of the story Attention douchebags and douchetees I have been labled as a Terrorist on this site BULL TO THE SHIT I simply have a vast amount of knowlege on a wide range of topics Scjessey for example did not mention he is a fucking douchebag on his article So I had to ammend this I was simply trying to spread the truth ALLLALLALALALALALAlAlALAALALAALALALALALAl Sorry I have to do that every minutes or I go to hell ALLALALALALALALALALALALALALALALLALALALALALLLALALALA ALLAH EVER,1,0
Moral Defense you slimy toad you,1,0
Youre biased I made it a point since I signed up here that none of you exist,1,0
well fag block me block me oh the world will shurly end come off your high horse ill say what i want about you if you continue bashing me then i will just have to post complaints about you on EVERY b log and forum i can find every chat room will be filled with how Redfarmer did your mom come up with that name is untrustworthy if you block me i can always find info on another site a site where they dont allow people or FREAKS like you to delete pages on a whim so you gonna block me ban me go ahead but be warned without being able to edit pages i cant help you by giving you instructions on how to change your diapers sorry leonhart,1,0
Fartsalot says fk you motherclucker,1,0
You must have the lowest IQ of anyone on wikipedia I cant converse with a fool like you,1,0
A kitten for you just becuz ur pussy lying,1,0
I know thats not mature And anyway that was my cousin I went to the bathroom and he got on for awhile and was being an idiot So dont talk to me like I did anything for I am Zod and I can break you so leave it,1,0
You are a gay homo I hope you choke on your penis and die I am sending a big bleck guy to jizz in your face,1,0
What a deceptive little creature you are indeed Assuming good faith eh You deliberately scrubbed that because it sheds a little light on where all these race hygiene theories originated from from your dear little country thats where That doesnt fit well with you does it So you want to create the perception to your readers that I AM THE CRANK and CONSPIRACY THEORIST when Wikipedias own article on Henry Ford includes that stuff about the Protocols of Zion as well,1,0
FY punk VidGmr was my homie Its was due to some faggot named Klptyzm,1,0
SQGibbon YOUR MOOTHER SOUNDS TO BE SOME SLIMMY DONUTE NOW WATCH WHATS COMING YOUR WAY HA HA HA HA,1,0
ALSO YOUR MOM GAVE ME HERPES TELL HER I SAID THANKS,1,0
Stop trolling zapatancas calling me a liar merely demonstartes that you arer Zapatancas You may choose to chase every legitimate editor from this site and ignore me but I am an editor with a record that isnt trolling and therefore my wishes are not to be completely ignored by a sockpuppet like yourself The consensus is overwhelmingly against you and your trollin g lover Zapatancas,1,0
Knock it off SpinningSpark quit it Youve been communitybanned when you blocked me you made the sinkhole you are in now deeper and deeper If you want to live you need to take advantage of your priviledges BASICALLY KEEP THE HELL OFF WIKIPEDIA for a YEAR and edit on other wikimedia projects to demonstrate that after a week or two an appeal would be beneficial to the project If I create a new account that is more selective maybe it will be eligible for adminship If so the first thing I will do is get you communitybanned I WANT REVENGE YlGCdsynvm,1,0
The only thing you are persistant at you ugly bastard is fucking the TROLL,1,0
WTF Banned Some person in a fourm said it is banned in Syria do to the closeness of the names AlAsad and AlAssad The correct form is Al Asad in the game I said he was wrong and he went crazy saying some dumb stuff that I was stupid Who is right cause I could find No Source that confirmed his statement that this game is banned in Syria Asad and Assad are very common middle eastern names anyway,1,0
fuck you Muthafucka you jerk you scum lowlife loser hehe hahah,1,0
Look you little cocksucker I did nothing wrong I am sick of your bullshit harassment and you are really starting to piss me off you little pussy I am doing nothing wrong so just swallow your pride I know its hard for you and admit you lost this fight Now piss off Blackeyedfool,1,0
I agree to that many parts of the article is apparently biased madeup bs Examples following Downfall It was common knowledge that de Molay planned on corrupting Catherine of Valois male children by tending to their sorrows then by engaging in acts of anal rape Philip knew the dangers that de Molay represented his own sons were nearly sexually molested by de Molay Upon escaping the vile pervert they confessed to Philip what de Molay had tried to do Myths It is said that Jacques de Molay cursed Philippe le Bel and his descent from his execution pyre a curse which was responded to by Philip shouting in defiance Fuck de Molay It has been speculated that several of the boys whom de Molay had corrupted had grown to enjoy the perversions of the homosexual lifestyle introduced to them Legacy Members are encouraged to model their conduct after his example of loyalty and fidelity instead of the homosexual perversions that de Molay was guilty of himself vile pervert homosexual perversions sheesh Could someone SANE please clean up this article,1,0
No you are the racist you goddamn neoNazi YOU BIG BOY,1,0
good grief can you read why dont you try examining the substance of the links I am sick and tired of children ranting without reading,1,0
What the fuck gose here,1,0
You Youre a little bitch You cant handle an argument like a man so youre crying to the administrators Go fuck yourself,1,0
You are a fool if you think Wikipedia is a respected entitity in this world So shut,1,0
mostly burtalbert you fucking asshole go suck a dick u fucking king of assholes,1,0
I had enough of you bastard,1,0
Vandalism spree Your vandalism spree is pitiful All this after I supported your motions Thanks a lot,1,0
Scope Please see the link above as Im sure you are a fucking spastic,1,0
please stop vandalising my page cunt,1,0
That was a nice message on my talk page I enjoyed it I mean you still suck but yeah I had fun talk,1,0
MFNickster I am not sure if you have ever had any exposure to argumentative fallacies but just because she did not write about exterminating the Negro Population in her biographical accounts does not mean it was an idea she was wholly against There seems to be enough evidence out there to warrant a section in the article re this topic I am not sure why you have such a hard on for her Was she your grandmother or something,1,0
YOU HAVE ABUSE LOGS THAT ARE LOGS OF ABUSE TO PAGES I HAVE NEVER EVEN POSTED TO WHAT TEH HELL IS GOING ON ALL I TRIED TO DO IS POST TO TEH SAM COUEP PAGE ITS A LIKN TO A VIDEO ON YOUTUBE WHY THE HELL CANT YOU EXPLAIN TO SOMEONE WHAT YOU ARE DOING WHEN YOU DO IT IF YOU REMOVE IT AND THEN LET ME REPOST EXACTLY THE SAME THING WHAT THE HELL AM I SUPPOSED TO THINK WHAT TEH HELL IS GOING ON YOUR SITE IS SO COMPLEX IT IS IMPOSSIBLE SIMPLIFY PLEASE I CANNOT COMMUNICATE WITH TEH PEOPLE WHO HAVE REMOVED MY LINKS I CANNOT COMMUNICATE WITH ANYONE I GET OF THE ADVERTISED CONNECTION SPEED DO YOU AHVE SHARES IN TELECOMMUNICATIONS COMPANIES ARE YOU JEWISH WHAT TEH FUCK IS GOING ON FOR GODS SAKE,1,0
Lets seewhich one of us is making personal attacks and edit warring That would be you and you respectively And now youre making threats Nice You want to have a good day Stop being a bully and find another hobby,1,0
HOW ABOUT A LITTLE FIRE NATE Throws fireballs at nate I STOLE WIKIPEDIA I STOLE WIKIPEDIA FUCK WIKIPEDIA FUCK,1,0
Its in spanish but its the truth If you dont cite this you are acting like the fraken gatekeeper know it all you arent shit,1,0
UserNHRHS is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserNHRHS is a homo like mitt romney is UserEnigmaman is a homo like mitt romney is NEWL,1,0
Dont Talk Googie Man I got simple words for you Shut Up Lets see a guy who spends his time sitting at the computer editing wikipedia named Googie man what can I say You think bigger than me you think you better than me You aint nothing Stop calling me a Rogue editer that is the corniest thing that I ever heard I know you are mad at me because I made fun of and replaced you horrible terrible ugly picture of Donnie Baseball but calling me a rogue is the biggest outrage that I have ever seen Please delete that picture before all of us go blind I would rather have no picture on the page then to have the worst picture in the history of the world on the page Dont ever delete my comments on any talk page ever again I have the right to express my opinions I am a villian but you just a hostage You cant stop the Reign of the King of Wikipedia Now go take some more pictures or something and stay outta my way Im out,1,0
why dont you REMOVE my free speech you goddamned self you whiny little pipsquak Thats all you seem to be good at doing,1,0
Go kill yourself You should be ashamed of yourself Twoofers like you are scumbags that deserve to die You antiscientific assholes are destroying America,1,0
Not really sure what the issue is here What is The Name of the Rose It is a book Is it a fictional library No it is not Is it a fictional librarian No it is not for a real book cannot be a fictional anything So stop bloody adding real things to categories for fictional things Not that difficult really,1,0
You Are an Awesome wikipedian Some shit Some droppings of filthy muck mess to feel you better Dont bother myself Summon,1,0
Ibaranoff Is a Cocksucking Little Bitch WHY DID YOU DELETE THAT YOU FUCKING LOSER YOU DONT LIKE BEING WRONG DO YA I DONT GIVE A FUCK IF I GET BANNED YOU CAN EAT A DICK HAVE A NICE LIFE HOPE YOU CAN FIND SOMETHING TO DO WITH IT EXCEPT FOR BE A LITTLE BITCH ON WIKIPEDIA,1,0
Im sorry are you fucking stupid that nice person just gave me a warning then you fucking block me nigger cunt eat pussy bitch,1,0
Can we go on a date I want to sniff your leaky blood box,1,0
Piss off you sanctimonious weed You forget that you are irrelevant to this topic you arbitrarily abused your privileges I mean what sort of prick suspends someone in another country over a dispute he wasnt even a party to So when you and Daniel Dumbass have finished stroking each others egos you might want to remember this about Wikipedia,1,0
Actually I am fully Arabic and Islamic and the correct spelling unlike how you stupid christians have been spelling it is Mouammar Al Qadhdhaffy But you are all too racist and white and stupid too accept that,1,0
important you and your family shall burn you have been warned if you do troll muzemikes talk page i will slaughter you in your sleep bye,1,0
DONT BLOCK ME I AM RIGHT AND I FUCKING KNOW IT BLOCK THAT ASSHOLE KANSAS BEAR OR SOMETHING JUST LEAVE ME THE FUCK ALONE,1,0
In response to your recent comment on my talk page I suggest you contract cancer,1,0
kelly this is yo momma speaking please stop being a nerd,1,0
I like the way you forget about all the times Israel has actualy done this to other nations including its allies such as when they forged european passports to commit a murder causing innocent people to be framed and do we really need to talk about the USS Liberty incident Just because Iran says something it has to be bad right Fucking morons the lot of you if you think this isnt something they would do or at least consider,1,0
Hi Hi welcome to wikipedia I just wanted to let you know that you smell like the drippings from my poop chute Cheers Today,1,0
PS How the hell are you going to block me when you arent an admin,1,0
When I am providing with reliable source where ganga lal gupta has clearly proof that kushwaha come under kshatriya varna you mother fucker do you have blind eyes that you cant see it,1,0
You are a Disgrace Sitting there with no life reverting valid edits Get a life idiot,1,0
I CANNOT BELIEVE THIS WHAT THE K if you continue to do this i will have to take some drastic measures watch your step it may be your last,1,0
Why the stupid blocked But Im sorry because of Kingdom Hearts III for PlayStation and Xbox One can you announced for PlayStation,1,0
Pedophiles sex criminals Imperial Japan Nazi Germany and other such degenerate ilk also are minority views and for good reason And by the way showcasing your stalker skills and googling my name is quite retarded and antisocial behavior Please stop and seek therapy cause you need it,1,0
ha ha fucking gwernol at it again trying to protect his friends because he doesnt give two shits about the rules what a big fucking surprise,1,0
Apology You blocked me once under another IP and it angered me I was determined to take revenge Then I discovered your wife is an honest to god African prostitute with AIDS and I realized nothing I could do would make your life worse than it is A married virgin and youll probably die a virgin Youre like the unicorn of white nights This is gold man thanks so much honestly,1,0
I would also like to say that not only are you a masturbate but you are also gay lol,1,0
SmallThingy are you gay Do you frequent the Hellfire Club Do you shake your little tusch on the catwalk,1,0
yeah well I dont subscribe to your opinion stop spamming me with messages here What makes your opinion superior to mine nothing If you abuse or spam me again I will take issue GET IT AND REVERT IT BACK TO WHAT I HAD IT UNLESS YOU SHOW ME PROOF TO THE CONTRARY WHERES YOUR PROOF NOWHERE YOU LACKIES RUN THE SHOW HERE,1,0
William S Saturn is a sockpuppet Hey dickweed Saturn remember me You dumb fat bitch,1,0
Im sure you eat alot of tube steak,1,0
Fuck off I do what I want,1,0
Ooh I guess I hit a sore spot You realized your narcissism and quit referring to yourself in the third person Congratulations on exposing your insecurities Some day youre going to hate yourself for living such a worthless life Editing Wikipedia Jesus,1,0
Handing out blocks using Twinkle What a fucking disgrace lfdder,1,0
no think o it this way im doing all that same shit youve been doing to me okay also ill let them merge if youd stop getting rid of my stff and apologize and get rid of that shit tryna get rid of my page and also go to hell,1,0
The Greater San Francisco Bay Area is greater than the typical Bay Area Definition you idiot stop reverting my edits until YOU have sources obviously like every other metro area a greater region is obviously bigger you idiot Go shove your internet awards some where because they dont matter when all you do is type on a key board,1,0
Maybe you should look up what harassment is Please change the reasoning for my block to something respectable that deals with the situation at hand I did not harrass you in any way shape or form I asked you to fuck off in the context of my user talk page And I repeat again my statement fuck off my talk page when this issue is over It is my right to ask you to fuck off my talk page It is not my right to block you from this page but again it is my right to ask you to fuck off this user talk page Bits andPieces And why will you have to do that I am disrupting the project by asking you to fuck off my talk page Nope Bits andPieces Lengthened the block to week and you cant edit this page I hope you are more reasonable next week see you then have a cup ark,1,0
Why dont the Wiki fascists leave my edits alone as the increase th eknwoledge base which is the basic idea of Wiki If my edit upsets someones preciousness that is a problem for Wiki to address as otherwise Wiki Hitlerism My Manifest determination was deleted by the homosexual clique at CAMH so that is acceptable to Wiki My previous edit of Liquorice poisoning deleted by the prissy original post but he incorporated my edit which is a bit deeitful isnt it Is that the essence of Wikiism,1,0
FUCK ALL YOU NUT LICKING MOTHERFUCKING FAGOT COCK SUCKING WHORES YOU ALL SUCK SHAPIROS COCK AND LICK HIS MOTHERS CUNT,1,0
Atreus Why dont you want information relevant to Atreus included on his page This is vandalism in my opinion,1,0
I guess that was the NEXT to last warning huhfunny thing is this has been stumbled Now thousands of people are going to be aware of your selective editing This is the internet bitch and its free and you cant get away with your slimy little agenda anymore You are outed,1,0
Well gladly go fuck yourself you numb fuck,1,0
ASSHAT FUCKING STUPID ASSHOLE PAIR OF CLOWNSHOES,1,0
Heres ONE example of McNeightspeak Your post to Wikipedia talkRequests for comment does not provide enough information so that anyone can review the threats and personal attacks that you claim were made by QUOTE from McNeight Wikipedia is a community The focus is not on you or me but the encyclopedia Create as many user names as you want but eventually your personality will come through If you cant or wont interact with people in a normal manner hint take a look at metaDont be a dick and WikipediaCivility for some tips on humanhuman interaction then get the fuck out McNeight SIGNED Because Im not a bitter and petty authoritywannabe attentionfreak coward I think my favorite part is get the fuck out Please protect me from this dangerous creature,1,0
no fuckin make me fudge packer gwernolmore like queerhole,1,0
KWW and father Fcker u still didnt give no source hahaP what a sore fcking loser hahaP,1,0
You cant fucking block me for months for fucking personal attacks or harassment You fucking stupid hellhole you better motherfucking let me vandalize Wikipedia again FRICKEN NOW,1,0
You know for human excrement youre pretty fast to find vandalism good job you have a purpose in life,1,0
Yea I was sort of the local shit disturber in my young adult life My familys from there I went to PSS many years ago,1,0
okay king of the Wikipedia Nazis,1,0
ow someone just blocked me I dont think I can feel my ass YourCousin,1,0
I see you like bullshit Fine have your bullshit,1,0
WHATS WRONG WITH YOU GO KILL YOURSELF YOU VILE CREATURE,1,0
You fing rat You ratted me out you little prick,1,0
has got some sand trapped in his vagina and its making him a little bit cranky,1,0
Of course not Patrons as you so kindly put it are for the most part an assorted bunch of hobos washouts and other generally unemployed and moreorless perpetually starving people such as Hollywood star wannabees,1,0
Ha Riiiiightbecause you and the other two morons definately ARE NOT policing this article for political reasons As opposed to say my honest indignation at having to sort through endless piles of Israeli propaganda and political threats when I just want to read about whats going on with the convoy Normally my wiki activity is limited to editing out nationalist crap people insert into history articles Today its you and your Temple buddies Hey wait Maybe if your guys all rub your noses together you can triangulate my new IP address God I had forgotten how funny Jew jokes are If only I really was antiSemetic Make sure you keep checkin that page Ill be back D,1,0
How come some of the worst human beings on earth happen to be admin on your oh so beloved oh so protected internet site,1,0
You are a raging faggot Kill yourself,1,0
cocksucking bastard,1,0
I should become a detective for figuring all that out Oh yeah I suck cocks Thats how I became a Wikipiedia admin And because I have a lot of time on my hands I often feel good about myself knowing that I can ban people from the internets,1,0
shut up Katie your not even real,1,0
